forecast_horizon,granularity,snapshot_date,channel,campaign_type,campaign_name,total_revenue,total_spend,total_clicks,total_impressions,total_conversions,mean_daily_revenue,mean_daily_spend,std_daily_revenue,std_daily_spend,mean_roas,overall_roas,mean_cpc,mean_cvr,mean_budget_util,mean_daily_budget,total_budget,active_days,num_campaigns,revenue_trend,spend_trend,avg_month,avg_quarter,weekend_ratio,revenue_roll_7d_mean,revenue_roll_14d_mean,revenue_roll_30d_mean,revenue_roll_7d_std,revenue_roll_14d_std,revenue_roll_30d_std,spend_roll_7d_mean,spend_roll_14d_mean,spend_roll_30d_mean,spend_roll_7d_std,spend_roll_14d_std,spend_roll_30d_std,roas_roll_7d_mean,roas_roll_14d_mean,roas_roll_30d_mean,clicks_roll_7d_mean,clicks_roll_14d_mean,clicks_roll_30d_mean,revenue_momentum,spend_momentum
30,campaign,2026-06-05,google,SEARCH,Search_TM_Campaign_01,35091.01273553,4863.991692,7404,23354,273.992912,1210.0349219148275,167.72385144827584,1015.7213323652942,47.79157612026968,7.430336916633349,7.214447506817411,0.6586816060876746,0.03717131440409396,1.8635983494252875,90.0,2610.0,29,1,-0.4684848130837286,-0.39418599546725946,5.137931034482759,2.0,0.27586206896551724,753.6548902342857,869.8857908142858,1213.0900911843335,524.9538547503813,711.8018152689131,998.1955397577419,125.13613799999997,131.07167707142858,166.5284414,42.972318306860515,40.14369956943563,47.414608346615516,6.191725959913406,7.585790899427225,7.511713748911981,246.28571428571428,239.5,255.43333333333334,0.6212686887076099,0.7514400359961574
30,campaign,2026-06-05,google,SEARCH,Search_TM_Campaign_02,19044.755610700002,3397.683234,5105,14852,216.73180200000002,656.7157107137932,117.1614908275862,409.1037527761985,54.94661365195192,6.827310916247409,5.605218114544224,0.6400586204446269,0.04191634709508269,2.3432298165517236,50.0,1450.0,29,1,-0.4181788345396089,-0.5335197216218678,5.137931034482759,2.0,0.27586206896551724,425.37000000000006,500.3564493200001,647.2781870233334,523.5668286856887,441.96991095265577,405.29822215001707,49.34033857142857,77.19904221428571,117.4075536,23.328277253561673,54.781948653693014,54.00776624976976,10.688958487674013,8.618203735488285,6.6997231472782675,108.85714285714286,145.5,174.93333333333334,0.6571672095983455,0.4202484172315517
30,campaign,2026-06-05,google,SEARCH,Search_TM_Campaign_03,15456.152882870001,2919.0500710000006,5484,31723,131.666379,532.9707890644828,100.65689900000002,584.2032974528989,57.9263052304437,5.559452488104527,5.294925577475645,0.5027426912874525,0.02423521215105096,1.6776149833333331,60.0,1740.0,29,1,-0.002381218505881013,-0.5081327314672616,5.137931034482759,2.0,0.27586206896551724,131.21847915999973,551.3474538657143,538.8380960956667,137.71323515191992,742.6373283556345,574.9413103781166,40.14197,68.74343771428572,101.30150869999999,23.2861041303801,56.528023972504926,57.028213012645764,3.916201047552228,7.438865619521239,5.571086966229283,92.57142857142857,160.07142857142858,188.96666666666667,0.2435211617567271,0.39626231154047964
30,campaign,2026-06-05,google,SHOPPING,Shopping_NTM_Campaign_01,94666.79395874002,10339.89,32754,4324961,946.695351,3264.3722054737937,356.54793103448276,2335.5373882637778,146.275119512594,8.89785197295479,9.155493332979367,0.3085592962377916,0.02812864198204571,2.5467709359605912,140.0,4060.0,29,1,-0.5757106899066399,-0.5338646830618449,5.137931034482759,2.0,0.27586206896551724,1123.0273534942858,2014.3433948257145,3311.927024146333,845.9408415341717,1415.2591975296423,2309.6502784463514,212.11142857142858,234.815,359.79699999999997,104.32326592945734,87.7391358829304,144.82850824709433,5.432796375773011,8.395389988647084,8.945662936707418,823.5714285714286,934.3571428571429,1135.2,0.33908577855327354,0.5895308425902067
30,campaign,2026-06-05,google,SHOPPING,Shopping_NTM_Campaign_02,0.0,104.88999999999999,229,24897,0.0,0.0,52.44499999999999,0.0,27.442814177849908,0.0,0.0,0.4466871037704371,0.0,1.3111249999999999,40.0,80.0,2,1,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.44499999999999,52.44499999999999,52.44499999999999,27.442814177849904,27.442814177849904,27.442814177849904,0.0,0.0,0.0,114.5,114.5,114.5,1.0,1.0
30,campaign,2026-06-05,google,SHOPPING,Shopping_NTM_Campaign_03,620.5700716,112.34,318,44103,7.5186,310.2850358,56.17,125.19320498023271,7.467047609329944,5.423813691525988,5.524034819298558,0.364006038647343,0.024266642512077295,0.9361666666666666,60.0,120.0,2,1,0.0,0.0,6.0,2.0,0.0,310.2850358,310.2850358,310.2850358,125.19320498023271,125.19320498023271,125.19320498023271,56.17,56.17,56.17,7.467047609329944,7.467047609329944,7.467047609329944,5.423813691525988,5.423813691525988,5.423813691525988,159.0,159.0,159.0,1.0,1.0
30,campaign,2026-06-05,meta,PROSPECTING,Prospecting_Brand_Campaign_01,8998.33,2498.96,3125,179937,0.0,299.9443333333333,83.29866666666666,310.3776799396384,51.34300487783177,5.1732527372702695,3.6008299452572268,0.8760460646616581,0.0,0.033319466666666665,2500.0,75000.0,30,1,-0.22153332279231566,-0.5942576841726295,5.166666666666667,2.0,0.26666666666666666,214.5885714285715,269.2028571428571,299.9443333333333,328.3175436691757,354.0549744238645,310.37767993963905,23.637142857142862,42.883571428571436,83.29866666666666,3.4104726665819545,42.419030491067275,51.34300487783141,10.330552118102199,7.722597040255022,5.17325273727027,27.571428571428573,51.357142857142854,104.16666666666667,0.7154279897333333,0.28376376000987846
30,campaign,2026-06-05,meta,PROSPECTING,Prospecting_Brand_Campaign_02,14483.93,2624.679999,11570,300134,0.0,499.44586206896554,90.50620686206896,505.47280592754544,42.84646417369276,5.04283858421436,5.518360335552662,0.23855035223699417,0.0,0.02262655171551724,4000.0,116000.0,29,1,-0.741834130476705,-0.5221063534776157,5.172413793103448,2.0,0.2413793103448276,143.53285714285644,212.285,489.5656666666667,234.45491035700408,195.76506271748582,499.6207216008898,37.762857000000004,60.62285714285714,90.0173333,6.2333744625584595,41.15303282551607,42.186316413713676,3.1738439831146996,3.8047243946692757,4.963984471069663,187.14285714285714,259.2142857142857,395.26666666666665,0.2931840750192649,0.41950650630971315
30,campaign,2026-06-05,meta,REMARKETING,Remarketing_Brand_Campaign_01,940.9100000000001,305.50000099999994,1185,24610,0.0,78.40916666666668,25.45833341666666,81.30205403402496,33.92111300335477,11.661697152028957,3.0799017902458217,0.2570394053643322,0.0,0.01697222227777778,1500.0,18000.0,12,1,0.0,0.0,5.416666666666667,2.0,0.16666666666666666,68.26142857142858,78.40916666666666,78.40916666666666,72.36491724322667,81.30205403402498,81.30205403402498,13.778571428571428,25.458333416666665,25.458333416666665,6.1409512042011825,33.92111300335476,33.92111300335476,14.234037829069361,11.661697152028957,11.661697152028957,64.85714285714286,98.75,98.75,0.8705796971624735,0.5412204798744245
30,campaign,2026-06-05,meta,REMARKETING,Remarketing_Brand_Campaign_02,879.48,217.59000000000003,156,11866,0.0,73.29,18.132500000000004,88.43754848376442,29.552370809370693,6.12255069427933,4.041913690886529,1.3502672609763602,0.0,0.012088333333333335,1500.0,18000.0,12,1,0.0,0.0,5.416666666666667,2.0,0.16666666666666666,105.88428571428572,73.29,73.29,100.48269931637367,88.43754848376442,88.43754848376442,10.982857142857142,18.1325,18.1325,5.67019609974153,29.552370809370704,29.552370809370704,9.213740624068537,6.12255069427933,6.12255069427933,8.857142857142858,13.0,13.0,1.4447303276611505,0.6057001043903015
30,campaign,2026-06-05,meta,REMARKETING,Remarketing_DPA_Campaign_01,18095.439999999995,2587.4900029999994,9618,175844,0.0,603.1813333333332,86.24966676666665,1049.6400824116129,46.378925335792964,6.577192728206333,6.993433782940107,0.27375578876934686,0.0,0.03449986670666667,2500.0,75000.0,30,1,-0.8173054173218877,-0.5543375603014463,5.166666666666667,2.0,0.26666666666666666,154.51000000000002,185.41571428571433,603.1813333333334,206.62490500098696,193.73307921007907,1049.6400824116126,28.384286000000003,48.991428857142864,86.24966676666668,4.466855003451111,41.52203658523902,46.37892533579282,5.534252246880937,5.032844110583345,6.577192728206333,105.14285714285714,180.42857142857142,320.6,0.2561584576003678,0.3290944424955137
60,channel,2026-06-05,bing,ALL,ALL,10408.739999999998,7907.5700000000015,7175,487245,72.0,34.352277227722766,26.097590759075914,129.4345376865138,26.426151051716296,1.7123783131750947,1.316300709320309,0.9196848537411507,0.010235803326942758,1.9240726072607262,14.356435643564357,4350.0,60,6,0.4183313584721542,-0.11875023790491397,4.643564356435643,2.0,0.26732673267326734,66.51,33.255,15.519,155.4423021574243,111.09815000536861,76.27394721071833,0.9842857142857142,0.7935714285714285,0.5003333333333333,1.4631912285920017,1.0784576390015879,0.7841687157191644,19.704817797334247,9.852408898667123,4.597790819377991,5.857142857142857,6.214285714285714,5.0,4.285714285714286,1.9672599219567908
60,channel,2026-06-05,google,ALL,ALL,632357.514627769,116048.68549599999,288299,22283741,5791.926839,528.2853087951287,96.9496119431913,1073.683758425702,136.3371609571259,6.428129403317458,5.44907089576267,0.5440654216739976,0.02158232601717619,3.0500058806478307,39.808688387635755,47651.0,59,31,-0.1349636163489889,-0.05701305279008223,4.701754385964913,2.0,0.2706766917293233,310.2850358,310.2850358,310.2850358,125.19320498023271,125.19320498023271,125.19320498023271,56.17,56.17,56.17,7.467047609329944,7.467047609329944,7.467047609329944,5.423813691525988,5.423813691525988,5.423813691525988,159.0,159.0,159.0,1.0,1.0
60,channel,2026-06-05,meta,ALL,ALL,76374.27,12484.220003999999,40635,1106005,0.0,376.22793103448276,61.4986207093596,636.739707349479,43.845518064538176,7.118094562751893,6.11766453775481,0.4958004895945046,0.0,0.022251843196223316,2817.733990147783,572000.0,60,5,0.31604358054814097,0.9374635296617733,4.768472906403941,2.0,0.2512315270935961,154.51000000000002,185.41571428571433,603.1813333333334,206.62490500098696,193.73307921007907,1049.6400824116126,28.384286000000003,48.991428857142864,86.24966676666668,4.466855003451111,41.52203658523902,46.37892533579282,5.534252246880937,5.032844110583345,6.577192728206333,105.14285714285714,180.42857142857142,320.6,0.2561584576003678,0.3290944424955137
60,campaign_type,2026-06-05,bing,PERFORMANCE_MAX,ALL,1437.61,3432.82,3202,407302,17.0,12.393189655172414,29.593275862068968,39.464195872012745,28.189803761855703,0.6600970841107111,0.41878397352613883,0.9633440027448197,0.006513673326611864,2.3149267241379303,15.0,1740.0,60,2,0.4690172775048948,-0.19388952316814587,4.681034482758621,2.0,0.25,0.0,11.372142857142856,9.378666666666668,0.0,24.50844852088967,27.481048232446003,25.19,32.683571428571426,25.063666666666666,13.528966454734562,25.62461635199274,23.45499645077243,0.0,0.9989812975525173,0.6534804472908374,22.0,27.142857142857142,21.9,0.0,1.0050404968679763
60,campaign_type,2026-06-05,bing,SEARCH,ALL,8505.56,4449.9400000000005,3734,65215,51.0,63.95157894736842,33.458195488721806,184.6425146873379,23.895609297290733,2.288313101908808,1.9113875692705966,1.2197556386752872,0.01425460377576451,2.3457255639097747,15.563909774436091,2070.0,59,3,0.28531049158480754,-0.058829174664107343,4.586466165413534,2.0,0.2706766917293233,24.772857142857138,21.351428571428567,44.80266666666667,33.09612702129242,30.967692807217713,78.13664012852554,27.475714285714282,33.13,36.67533333333334,4.999069437214833,15.152245835062011,15.917865203716184,1.0857675964601532,0.7033974284230496,1.243776512590569,30.857142857142858,26.714285714285715,27.833333333333332,0.5529326485668369,0.7491605880168581
60,campaign_type,2026-06-05,bing,SHOPPING,ALL,465.57,24.81,239,14728,4.0,8.621666666666666,0.45944444444444443,56.95495193571846,0.6500781278639084,2.554328232987773,18.76541717049577,0.08683530409919299,0.008333333333333333,0.04594444444444445,10.0,540.0,54,1,0.0,0.41107871720116584,4.703703703703703,2.0,0.2962962962962963,66.51,33.255,15.519,155.4423021574243,111.09815000536861,76.27394721071833,0.9842857142857142,0.7935714285714285,0.5003333333333333,1.4631912285920017,1.0784576390015879,0.7841687157191644,19.704817797334247,9.852408898667123,4.597790819377991,5.857142857142857,6.214285714285714,5.0,4.285714285714286,1.9672599219567908
60,campaign_type,2026-06-05,google,PERFORMANCE_MAX,ALL,247159.37281350896,59474.90817499999,126923,11980284,2393.991774,332.20345808267336,79.93939270833332,465.42542449589195,79.47121512432156,6.4118615858775,4.155691541149807,0.48360648935831485,0.02199927017372549,3.2386575661474564,27.991935483870968,20826.0,59,15,-0.0905397512435753,0.009611235257568617,4.670698924731183,2.0,0.271505376344086,219.07857142857145,219.07857142857145,219.07857142857145,410.0786341434437,410.0786341434437,410.0786341434437,72.80931100000001,72.80931100000001,72.80931100000001,37.47830445933039,37.47830445933039,37.47830445933039,2.193690520612269,2.193690520612269,2.193690520612269,227.57142857142858,227.57142857142858,227.57142857142858,1.0,1.0
60,campaign_type,2026-06-05,google,SEARCH,ALL,176570.82681058,29919.947321,80223,1169167,1443.724634,452.74570977071795,76.71781364358974,708.7292541880985,57.77631469554491,5.899688523071692,5.901441767801835,0.6967378707185276,0.019795678583664197,2.6870983831937325,47.08974358974359,18365.0,59,13,-0.16606445815214624,0.1318080639634931,4.753846153846154,2.0,0.2717948717948718,971.0435714285715,716.4787807142858,589.900882825,1165.4832500752802,864.2109253986611,651.9743761693329,94.37040542857142,98.42946528571431,74.59618903333333,45.159317532977056,32.649895005603746,40.75138596076649,9.268140272230113,6.802252678252173,10.875513913115725,143.57142857142858,171.78571428571428,174.93333333333334,1.6461131008624734,1.265083466749246
60,campaign_type,2026-06-05,google,SHOPPING,ALL,208627.31500368,26653.829999999998,81153,9134290,1954.2104310000004,3311.5446825980953,423.07666666666665,2849.8436514302316,384.4654282079167,9.891545267939318,7.827292175408938,0.3129414616025876,0.02771861247109676,3.068689531368103,134.28571428571428,8460.0,59,3,-0.15927823144414782,-0.34414423817040884,4.746031746031746,2.0,0.25396825396825395,310.2850358,310.2850358,310.2850358,125.19320498023271,125.19320498023271,125.19320498023271,56.17,56.17,56.17,7.467047609329944,7.467047609329944,7.467047609329944,5.423813691525988,5.423813691525988,5.423813691525988,159.0,159.0,159.0,1.0,1.0
60,campaign_type,2026-06-05,meta,PROSPECTING,ALL,49118.73999999999,8068.5599999999995,24226,796145,0.0,412.76252100840327,67.80302521008403,550.8988114139651,43.162933678521874,7.560620489394842,6.0876711581744445,0.5536451786413247,0.0,0.021944281515126052,3243.6974789915967,386000.0,60,2,-0.08402947674563764,0.7398231521603899,4.680672268907563,2.0,0.2605042016806723,143.53285714285644,212.285,489.5656666666667,234.45491035700408,195.76506271748582,499.6207216008898,37.762857000000004,60.62285714285714,90.0173333,6.2333744625584595,41.15303282551607,42.186316413713676,3.1738439831146996,3.8047243946692757,4.963984471069663,187.14285714285714,259.2142857142857,395.26666666666665,0.2931840750192649,0.41950650630971315
60,campaign_type,2026-06-05,meta,REMARKETING,ALL,27255.53,4415.660004,16409,309860,0.0,324.4705952380952,52.567381000000005,742.048170393256,43.50072956177162,6.491182833341047,6.172470248005987,0.4138538467781763,0.0,0.02268755557777778,2214.285714285714,186000.0,60,3,1.7134392413858879,1.3834400986912676,4.892857142857143,2.0,0.23809523809523808,154.51000000000002,185.41571428571433,603.1813333333334,206.62490500098696,193.73307921007907,1049.6400824116126,28.384286000000003,48.991428857142864,86.24966676666668,4.466855003451111,41.52203658523902,46.37892533579282,5.534252246880937,5.032844110583345,6.577192728206333,105.14285714285714,180.42857142857142,320.6,0.2561584576003678,0.3290944424955137
60,campaign,2026-06-05,bing,PERFORMANCE_MAX,Pmax_NTM_Campaign_01,651.99,1937.8099999999995,1835,238712,9.0,11.241206896551724,33.4105172413793,34.0493909097485,31.188602192873464,0.3876944336386253,0.3364571346003995,0.9429128409580254,0.004401083070063592,3.341051724137931,10.0,580.0,58,1,6.358846153846154,-0.3006287763853688,4.672413793103448,2.0,0.2413793103448276,5.767142857142857,2.8835714285714285,19.133,15.258425775382502,10.789336336004508,45.161236822958145,16.10428571428571,17.19214285714286,28.526999999999997,9.180742266910116,14.367897538273555,20.843801882011658,0.21878387166702798,0.10939193583351399,0.5786080021980968,18.428571428571427,20.785714285714285,30.7,0.30142386751386907,0.5645278407924321
60,campaign,2026-06-05,bing,PERFORMANCE_MAX,Pmax_NTM_Campaign_03,785.62,1495.01,1367,168590,8.0,13.545172413793104,25.77603448275862,44.49839327836138,24.51303161762146,0.9324997345827969,0.5254948127437274,0.9837751645316142,0.008626263583160133,1.288801724137931,20.0,1160.0,58,1,-0.44203387141553957,-0.03381293071702897,4.689655172413793,2.0,0.25862068965517243,0.0,11.372142857142856,9.378666666666668,0.0,24.50844852088967,27.481048232446003,25.19,32.683571428571426,25.063666666666666,13.528966454734562,25.62461635199274,23.45499645077243,0.0,0.9989812975525173,0.6534804472908374,22.0,27.142857142857142,21.9,0.0,1.0050404968679763
60,campaign,2026-06-05,bing,SEARCH,Search_NTM_Campaign_01,396.27,944.9300000000001,616,26614,2.0,26.418,62.995333333333335,89.11667794847062,39.628408436853675,0.2562015056698351,0.41936439736276754,1.571637716418023,0.0016671844258051155,3.149766666666666,20.0,300.0,15,1,-1.0,-1.0,4.0,2.0,0.26666666666666666,0.0,3.6621428571428574,15.844333333333333,0.0,13.70248387284996,64.42659804573827,27.272857142857145,60.133571428571436,33.183,10.03676527287836,39.48311958821875,41.36756401770137,0.0,0.03538986139488652,0.33593461193060636,24.142857142857142,37.785714285714285,24.166666666666668,0.0,0.8218924492317495
60,campaign,2026-06-05,bing,SEARCH,Search_TM_Campaign_02,5196.25,1789.69,1694,17053,28.0,88.07203389830508,30.333728813559322,253.97879838733527,19.460889859718296,3.150977876857071,2.903435790555906,1.0882480593058776,0.015547093573087983,3.0333728813559326,10.0,590.0,59,1,1.0429601260226162,0.48868771988374754,4.661016949152542,2.0,0.2711864406779661,15.284285714285682,99.17642857142857,116.28733333333335,27.055423274668392,298.2890163430116,336.5206805750774,12.407142857142857,26.65357142857143,36.917,2.4597744766915226,20.770288175158043,17.458102979853884,1.2126927166400858,2.283657524439266,2.5366612529946857,30.142857142857142,28.285714285714285,29.7,0.1314355164588205,0.33608209922645005
60,campaign,2026-06-05,bing,SEARCH,Search_TM_Campaign_05,2913.04,1715.3200000000002,1424,21548,21.0,49.3735593220339,29.073220338983052,99.98041740610512,16.929407941322612,1.9422868683772332,1.6982487232702934,1.2618016728558654,0.016162305338600205,1.4536610169491528,20.0,1180.0,59,1,-0.19953768372127514,0.7299232899385686,4.661016949152542,2.0,0.2711864406779661,24.772857142857138,21.351428571428567,44.80266666666667,33.09612702129242,30.967692807217713,78.13664012852554,27.475714285714282,33.13,36.67533333333334,4.999069437214833,15.152245835062011,15.917865203716184,1.0857675964601532,0.7033974284230496,1.243776512590569,30.857142857142858,26.714285714285715,27.833333333333332,0.5529326485668369,0.7491605880168581
60,campaign,2026-06-05,bing,SHOPPING,Shopping_NTM_Campaign_01,465.57,24.81,239,14728,4.0,8.621666666666666,0.45944444444444443,56.95495193571846,0.6500781278639084,2.554328232987773,18.76541717049577,0.08683530409919299,0.008333333333333333,0.04594444444444445,10.0,540.0,54,1,0.0,0.41107871720116584,4.703703703703703,2.0,0.2962962962962963,66.51,33.255,15.519,155.4423021574243,111.09815000536861,76.27394721071833,0.9842857142857142,0.7935714285714285,0.5003333333333333,1.4631912285920017,1.0784576390015879,0.7841687157191644,19.704817797334247,9.852408898667123,4.597790819377991,5.857142857142857,6.214285714285714,5.0,4.285714285714286,1.9672599219567908
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_01,14365.872802650001,3171.25428,7360,521170,139.799538,243.4893695364407,53.750072542372884,339.31766550647046,33.07192697120991,5.8273413031733385,4.530028668230918,0.44882373827811667,0.018905609758244617,5.375007254237288,10.0,590.0,59,1,-0.03577261055284729,0.5528648039505232,4.661016949152542,2.0,0.2711864406779661,33.62142857142864,142.63984604642857,240.53717113366667,88.95393872272307,248.74231306875092,273.43971084731305,13.993415714285714,30.5125185,64.99369136666667,8.671389524446896,28.35306258177873,41.10658146881896,2.790160047421462,4.858083051493219,4.205092929774817,43.285714285714285,91.0,153.03333333333333,0.13977643626957426,0.2153042152251491
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_02,15765.875290529999,4066.5287990000006,7599,536157,128.608602,271.8254360436207,70.11256550000002,565.3129116320132,55.8924924924337,6.851661398147661,3.8769860167735644,0.4803896611349695,0.020624295128265076,2.8045026199999996,25.0,1450.0,58,1,-0.0873704704859834,0.40373605299296,4.672413793103448,2.0,0.27586206896551724,43.271428571428636,64.85003571428571,257.12062168433334,47.32924410572103,71.99424647024608,394.54045971916514,18.821032,32.93074507142857,83.3498474,9.205626062534188,25.968840437817008,61.925795122910756,2.05617046911428,2.7421549666454488,3.0518606510669293,54.714285714285715,87.57142857142857,153.6,0.16829233022216675,0.22580763597174863
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_09,20485.001474179004,9562.817367,15542,1691536,215.743627,347.2034148165933,162.0816502881356,310.28364948242205,106.78030946494462,4.948144470461527,2.1421512811559067,0.6188690752626679,0.0213465227730342,3.307788781390523,49.0,2891.0,59,1,0.14516869093794066,0.3368587531618584,4.661016949152542,2.0,0.2711864406779661,103.20285714285718,216.45094579357144,390.538778743,145.57111237173024,355.1258177045654,372.29638559605945,23.98879557142855,70.55368114285714,189.05992043333333,16.463774559007888,76.33345263229307,129.52407218638032,6.832061036845947,7.664533571259996,4.573976006577895,48.714285714285715,147.64285714285714,304.8,0.264257642928646,0.12688461687937463
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_10,26024.130019969998,3851.185572,12996,2117459,278.781948,441.0869494910169,65.27433172881355,480.19640914548677,43.980958502881315,6.499188983335649,6.757433401594079,0.30996295398678525,0.022928045553779218,2.6109732691525425,25.0,1475.0,59,1,-0.678262870460316,-0.657501582854336,4.661016949152542,2.0,0.2711864406779661,51.54372257142909,152.7939780371431,211.15971056233332,56.80583475963387,178.97667264993527,265.67045132369816,23.97899099999987,27.456948928571425,34.0418192,8.49342468816929,10.111662957571971,11.541428277352603,2.0527560493392634,4.761597510235909,5.5334018918637184,147.28571428571428,148.21428571428572,125.1,0.24409828197890826,0.7043980481513124
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_12,17691.675277230002,2460.6623280000003,5303,535135,91.897459,299.8589030038983,41.70614115254238,413.0090784968639,27.996474180143817,8.555241738725128,7.18980214225883,0.4712528533222,0.019513618786845262,1.668245646101695,25.0,1475.0,59,1,-0.2602111846357066,-0.6627263130564032,4.661016949152542,2.0,0.2711864406779661,136.28142857142856,260.3634619664286,258.0187202563333,301.1834391434659,556.9667642518137,461.5923873928635,15.001076571428586,17.631019714285717,21.6136076,4.765134629684854,5.659926247051366,6.241357022775562,7.673346927032434,11.630468629439346,10.618731877238822,46.857142857142854,52.142857142857146,55.733333333333334,0.5281842667696256,0.6940570426303374
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_14,53174.6335929,12297.895082000001,29620,2136833,556.731911,901.2649761508475,208.43889969491528,856.0428351819762,149.7789285901404,8.959261330605186,4.32388089492891,0.3736979421358472,0.02509056813264629,4.1687779938983045,50.0,2950.0,59,1,0.06565085637679224,0.6420357557332915,4.661016949152542,2.0,0.2711864406779661,294.9248156799999,622.9091494185714,940.541642871,227.0411429838692,582.3403237160417,800.1978343894382,52.854775857142855,95.73243785714286,261.6530038,28.2073453240585,75.24704355152883,176.77432960985465,5.326301897615819,7.594752715964836,5.435225129999957,202.42857142857142,317.7142857142857,579.5,0.31356912042697327,0.20200332153474346
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_15,15318.38439055,1938.055538,4561,391102,157.81202100000002,259.6336337381356,32.848398949152546,380.79503657387636,15.584556758151399,9.221433905329384,7.90399660391466,0.4332985422111137,0.037242119063147755,1.094946631638418,30.0,1770.0,59,1,-0.11913861905324094,0.3220425826563116,4.661016949152542,2.0,0.2711864406779661,137.89457907857144,172.62474478214287,241.66763913966676,88.77161781343125,106.19853540060355,228.7954094253157,34.86637328571425,34.58924492857144,38.12957706666666,17.530636888229168,13.70813270559468,11.023994819895265,11.324184650511805,8.851386550912139,8.122896648476253,107.85714285714286,101.28571428571429,93.56666666666666,0.5705959621630522,0.9144180441538351
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_19,15379.75137465,3895.6428519999995,8773,1012484,171.97161,260.6737521127119,66.02784494915254,291.45890622526895,34.92533500924852,5.1567213394926465,3.9479366972139474,0.4558832803309897,0.020064511539221445,2.6411137979661015,25.0,1475.0,59,1,0.981238694568207,0.06229121698281306,4.661016949152542,2.0,0.2711864406779661,163.91944201714287,292.3004352942857,342.5301784826667,224.30182714638832,373.96393618188455,311.4098782341659,21.55677842857143,35.75445071428572,67.45225693333333,6.457125416747032,22.668273474468677,38.453499165324985,6.602973843536113,7.717005814501138,5.83096396430335,95.28571428571429,134.14285714285714,177.06666666666666,0.4785547444119228,0.3195857249057974
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_27,11604.361338749999,4434.3300150000005,8929,596860,104.444351,196.68409048728813,75.15813584745763,269.69058821386244,44.011214627782394,3.3657995969864123,2.61693678627796,0.4684186445314777,0.012030311149635613,5.010542389830508,15.0,885.0,59,1,0.8200363048319852,-0.22114250430105817,4.661016949152542,2.0,0.2711864406779661,113.72714285714287,155.32370910714286,249.64641879166666,240.74753773156039,220.18995459369287,339.17221971069637,14.059442714285723,30.16694335714286,65.4140675,3.578143870431458,26.653159607723317,42.61696193167971,7.518701608154159,5.819370804313599,4.33063741364775,41.714285714285715,77.57142857142857,133.2,0.4555528711671595,0.2149299569895378
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_31,17540.727176799996,3523.4772110000004,8673,620252,209.66366399999998,297.3004606237287,59.71995272881357,332.3977760661393,35.250781657033066,5.01742111211033,4.978243401728076,0.3781276605030112,0.023322473340140665,3.981330181920904,15.0,885.0,59,1,-0.4767364926304282,-0.5370562575613423,4.661016949152542,2.0,0.2711864406779661,82.40198113714288,88.27311902857143,202.97262641733332,52.060947336465816,87.72761845280368,241.88007760547833,14.448511857142858,24.412646571428574,38.962567933333325,3.6327526262017273,18.361577577984363,19.93640086314965,5.635471441738948,3.717667064936163,4.970309496733346,61.714285714285715,83.78571428571429,109.23333333333333,0.405975833252094,0.3708305849312833
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_33,8851.16622626,4869.357388,4908,196248,91.700064,150.01976654677966,82.53148115254238,220.83065590960985,53.177761391083386,2.1450847775855433,1.817727786437022,0.9624476390771218,0.020228559014876076,5.502098743502825,15.0,885.0,59,1,0.03839380815954399,-0.21737999694529894,4.661016949152542,2.0,0.2711864406779661,25.024285714285718,27.88714285714286,153.91118018999998,43.24227247233231,53.320679410031005,225.0024004614869,7.444818285714286,25.136330785714286,75.09261776666666,5.875520784154902,31.215423243610495,54.392668036891166,4.935626742510217,2.6849886939743284,2.4488044931767754,13.714285714285714,35.714285714285715,82.0,0.16258913539220338,0.09914181323185957
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_34,17549.284861345,3008.430753,5551,591237,117.650509,297.44550612449154,50.990351745762716,335.0411856090144,37.68039392692306,7.331386673153542,5.833368391093893,0.5153508260622982,0.02420569239719901,1.2747587936440674,40.0,2360.0,59,1,0.29412855482474937,0.037642498063126466,4.661016949152542,2.0,0.2711864406779661,232.04186998857145,305.3938923657143,342.6297653333333,192.73474390032374,430.3045825439757,392.97139800009086,26.817660571428576,37.01172964285714,54.099797200000005,17.374407421072274,26.201779593363874,30.299876756210733,11.491755467197862,8.435311828009803,7.498537896444634,65.57142857142857,88.64285714285714,101.56666666666666,0.6772379211211422,0.4957072292209734
